date,curvature,type,metric,Station,Cycle
2022-06-05,4.181818181818182,high,FR,JUNG,25
2022-06-08,4.3076923076923075,high,FR,JUNG,25
2022-06-10,-30.558139534883722,low,FR,JUNG,25
2022-06-12,-13.666666666666666,low,FR,JUNG,25
2022-06-13,-12.0,low,FR,JUNG,25
2022-06-17,4.0,high,FR,JUNG,25
2022-06-18,3.2857142857142856,high,FR,JUNG,25
2022-06-19,3.0,high,FR,JUNG,25
2022-06-20,3.2857142857142856,high,FR,JUNG,25
2022-07-07,-15.0,low,FR,JUNG,25
2022-07-08,-20.0625,low,FR,JUNG,25
2022-07-09,-12.052631578947368,low,FR,JUNG,25
2022-07-10,-19.666666666666668,low,FR,JUNG,25
2022-07-11,-16.82758620689655,low,FR,JUNG,25
2022-07-18,-11.55,low,FR,JUNG,25
2022-07-28,3.875,high,FR,JUNG,25
2022-07-30,3.2857142857142856,high,FR,JUNG,25
2022-07-31,3.2857142857142856,high,FR,JUNG,25
2022-08-08,4.111111111111111,high,FR,JUNG,25
2022-08-09,2.75,high,FR,JUNG,25
2022-08-10,4.111111111111111,high,FR,JUNG,25
2022-08-11,4.111111111111111,high,FR,JUNG,25
2022-08-12,6.5,high,FR,JUNG,25
2022-08-13,6.5,high,FR,JUNG,25
2022-08-14,6.5,high,FR,JUNG,25
2022-08-16,-21.03030303030303,low,FR,JUNG,25
2022-09-07,-13.461538461538462,low,FR,JUNG,25
2022-09-08,-11.444444444444445,low,FR,JUNG,25
2022-09-12,-13.636363636363637,low,FR,JUNG,25
2022-09-13,-12.5,low,FR,JUNG,25
2022-09-15,-12.956521739130435,low,FR,JUNG,25
2022-10-07,-15.851851851851851,low,FR,JUNG,25
2022-10-13,-45.8235294117647,low,FR,JUNG,25
2022-10-14,-19.25,low,FR,JUNG,25
2022-10-25,2.7142857142857144,high,FR,JUNG,25
2022-11-16,2.7777777777777777,high,FR,JUNG,25
2022-12-06,-11.875,low,FR,JUNG,25
2022-12-07,-12.652173913043478,low,FR,JUNG,25
2022-12-14,-14.0,low,FR,JUNG,25
2022-12-15,-25.458333333333332,low,FR,JUNG,25
2022-12-16,-16.555555555555557,low,FR,JUNG,25
2023-01-03,-19.0,low,FR,JUNG,25
2023-01-26,4.333333333333333,high,FR,JUNG,25
2023-02-01,-18.0,low,FR,JUNG,25
2023-03-04,-12.8,low,FR,JUNG,25
2023-03-08,-25.0,low,FR,JUNG,25
2023-03-09,-28.68421052631579,low,FR,JUNG,25
2023-03-10,-11.833333333333334,low,FR,JUNG,25
2023-03-19,2.5,high,FR,JUNG,25
2023-04-04,3.375,high,FR,JUNG,25
2023-04-06,-13.0,low,FR,JUNG,25
2023-04-08,-13.958333333333334,low,FR,JUNG,25
2023-04-09,-26.884615384615383,low,FR,JUNG,25
2023-04-10,-21.51851851851852,low,FR,JUNG,25
2023-04-11,-13.0,low,FR,JUNG,25
2023-04-19,2.5,high,FR,JUNG,25
2023-05-06,-17.517241379310345,low,FR,JUNG,25
2023-05-21,2.75,high,FR,JUNG,25
2023-05-28,-37.5,low,FR,JUNG,25
2023-05-29,-27.257142857142856,low,FR,JUNG,25
2023-05-30,-13.666666666666666,low,FR,JUNG,25
2023-05-31,-13.666666666666666,low,FR,JUNG,25
2023-06-01,-17.958333333333332,low,FR,JUNG,25
2023-06-02,-19.266666666666666,low,FR,JUNG,25
2023-06-03,-18.5,low,FR,JUNG,25
2023-06-09,-11.714285714285714,low,FR,JUNG,25
2023-06-10,-15.866666666666667,low,FR,JUNG,25
2023-06-22,-12.0,low,FR,JUNG,25
2023-07-08,-11.8,low,FR,JUNG,25
2023-07-09,-16.0,low,FR,JUNG,25
2023-07-11,-17.8,low,FR,JUNG,25
2023-07-14,-34.276595744680854,low,FR,JUNG,25
2023-08-05,3.375,high,FR,JUNG,25
2023-08-06,5.0,high,FR,JUNG,25
2023-08-07,5.125,high,FR,JUNG,25
2023-08-08,5.3,high,FR,JUNG,25
2023-08-10,3.909090909090909,high,FR,JUNG,25
2023-08-11,3.5,high,FR,JUNG,25
2023-08-12,3.5454545454545454,high,FR,JUNG,25
2023-08-15,-12.0,low,FR,JUNG,25
2023-08-16,-16.652173913043477,low,FR,JUNG,25
2023-09-08,-13.444444444444445,low,FR,JUNG,25
2023-09-09,-14.761904761904763,low,FR,JUNG,25
2023-09-18,3.625,high,FR,JUNG,25
2023-09-19,5.571428571428571,high,FR,JUNG,25
2023-09-20,5.571428571428571,high,FR,JUNG,25
2023-09-21,5.571428571428571,high,FR,JUNG,25
2023-09-22,5.571428571428571,high,FR,JUNG,25
2023-09-23,5.571428571428571,high,FR,JUNG,25
2023-10-02,-11.416666666666666,low,FR,JUNG,25
2023-10-03,-13.529411764705882,low,FR,JUNG,25
2023-10-18,-14.095238095238095,low,FR,JUNG,25
2023-10-26,-11.846153846153847,low,FR,JUNG,25
2023-10-27,-35.125,low,FR,JUNG,25
2023-10-28,-18.72222222222222,low,FR,JUNG,25
2023-11-04,-17.157894736842106,low,FR,JUNG,25
2023-11-06,2.7,high,FR,JUNG,25
2023-11-09,3.6363636363636362,high,FR,JUNG,25
2023-11-21,-11.833333333333334,low,FR,JUNG,25
2023-11-22,-21.933333333333334,low,FR,JUNG,25
2023-11-23,-15.117647058823529,low,FR,JUNG,25
2023-11-29,2.5,high,FR,JUNG,25
2024-01-02,-17.44,low,FR,JUNG,25
2024-01-11,3.2222222222222223,high,FR,JUNG,25
2024-01-14,4.0,high,FR,JUNG,25
2024-01-16,5.5,high,FR,JUNG,25
2024-01-18,4.444444444444445,high,FR,JUNG,25
2024-01-19,2.75,high,FR,JUNG,25
2024-01-25,3.3333333333333335,high,FR,JUNG,25
2024-01-27,3.5714285714285716,high,FR,JUNG,25
2024-01-30,-12.117647058823529,low,FR,JUNG,25
2024-01-31,-33.4390243902439,low,FR,JUNG,25
2024-02-01,-13.52,low,FR,JUNG,25
2024-02-02,-16.5,low,FR,JUNG,25
2024-02-03,-16.0,low,FR,JUNG,25
2024-02-05,-14.5,low,FR,JUNG,25
2024-02-10,-12.583333333333334,low,FR,JUNG,25
2024-02-25,3.5,high,FR,JUNG,25
2024-02-26,3.5,high,FR,JUNG,25
2024-02-28,3.5,high,FR,JUNG,25
2024-03-14,-11.444444444444445,low,FR,JUNG,25
2024-03-15,-19.96551724137931,low,FR,JUNG,25
2024-03-16,-18.0,low,FR,JUNG,25
2024-03-17,-16.571428571428573,low,FR,JUNG,25
2024-03-23,-14.35,low,FR,JUNG,25
2024-03-28,3.2857142857142856,high,FR,JUNG,25
2024-03-30,2.8333333333333335,high,FR,JUNG,25
2024-03-31,2.8333333333333335,high,FR,JUNG,25
2024-04-01,3.0,high,FR,JUNG,25
2024-04-06,-17.583333333333332,low,FR,JUNG,25
2024-04-07,-16.375,low,FR,JUNG,25
2024-04-12,-15.0,low,FR,JUNG,25
2024-04-13,-13.133333333333333,low,FR,JUNG,25
2024-04-14,-15.0,low,FR,JUNG,25
2024-04-16,4.714285714285714,high,FR,JUNG,25
2024-04-17,3.0,high,FR,JUNG,25
2024-04-18,4.75,high,FR,JUNG,25
2024-04-19,3.4285714285714284,high,FR,JUNG,25
2024-04-20,4.75,high,FR,JUNG,25
2024-04-21,4.2,high,FR,JUNG,25
2024-05-02,-22.047619047619047,low,FR,JUNG,25
2024-05-03,-14.92,low,FR,JUNG,25
2024-05-04,-15.466666666666667,low,FR,JUNG,25
2024-05-05,-20.5,low,FR,JUNG,25
2024-05-10,-22.0,low,FR,JUNG,25
2024-05-26,-11.928571428571429,low,FR,JUNG,25
2024-05-31,-27.25,low,FR,JUNG,25
2024-06-04,-16.125,low,FR,JUNG,25
2024-06-11,-16.96,low,FR,JUNG,25
2024-06-12,-21.0,low,FR,JUNG,25
2024-06-13,-13.727272727272727,low,FR,JUNG,25
2024-06-14,-14.333333333333334,low,FR,JUNG,25
2024-06-16,-15.428571428571429,low,FR,JUNG,25
2024-06-17,-15.166666666666666,low,FR,JUNG,25
2024-06-19,-15.166666666666666,low,FR,JUNG,25
2024-06-20,-16.304347826086957,low,FR,JUNG,25
2024-06-21,-18.08695652173913,low,FR,JUNG,25
2024-06-22,-22.433333333333334,low,FR,JUNG,25
2024-06-23,-98.93518518518519,low,FR,JUNG,25
2024-06-24,-52.5,low,FR,JUNG,25
2024-06-25,-20.285714285714285,low,FR,JUNG,25
2024-06-28,-11.846153846153847,low,FR,JUNG,25
2024-07-01,-12.3,low,FR,JUNG,25
2024-07-08,-12.125,low,FR,JUNG,25
2024-07-10,-16.666666666666668,low,FR,JUNG,25
2024-07-19,-35.2,low,FR,JUNG,25
2024-07-20,-20.333333333333332,low,FR,JUNG,25
2024-07-21,-20.333333333333332,low,FR,JUNG,25
2024-07-22,-32.18181818181818,low,FR,JUNG,25
2024-07-23,-25.727272727272727,low,FR,JUNG,25
2024-07-24,-14.0,low,FR,JUNG,25
2024-07-25,-12.0,low,FR,JUNG,25
2024-07-26,-15.0,low,FR,JUNG,25
2024-08-22,-29.333333333333332,low,FR,JUNG,25
2024-08-23,-15.5,low,FR,JUNG,25
2024-08-25,-12.25,low,FR,JUNG,25
2024-08-27,-17.0,low,FR,JUNG,25
2024-08-28,-32.43589743589744,low,FR,JUNG,25
2024-08-29,-17.0,low,FR,JUNG,25
2024-08-30,-11.8,low,FR,JUNG,25
2024-08-31,-14.75,low,FR,JUNG,25
2024-09-01,-14.75,low,FR,JUNG,25
2024-09-02,-34.659574468085104,low,FR,JUNG,25
2024-09-03,-23.580645161290324,low,FR,JUNG,25
2024-09-04,-29.857142857142858,low,FR,JUNG,25
2024-09-05,-15.125,low,FR,JUNG,25
2024-09-17,3.125,high,FR,JUNG,25
2024-09-27,-12.25,low,FR,JUNG,25
2024-09-28,-18.6,low,FR,JUNG,25
2024-09-29,-12.75,low,FR,JUNG,25
2024-09-30,-14.545454545454545,low,FR,JUNG,25
2024-10-03,-12.058823529411764,low,FR,JUNG,25
2024-10-04,-12.5,low,FR,JUNG,25
2024-10-21,-12.7,low,FR,JUNG,25
2024-10-23,-21.8,low,FR,JUNG,25
2024-10-24,-16.785714285714285,low,FR,JUNG,25
2024-10-25,-18.40909090909091,low,FR,JUNG,25
2024-10-27,6.25,high,FR,JUNG,25
2024-10-28,4.909090909090909,high,FR,JUNG,25
2024-10-29,2.625,high,FR,JUNG,25
2024-10-30,8.0,high,FR,JUNG,25
2024-10-31,5.222222222222222,high,FR,JUNG,25
2024-11-01,7.0,high,FR,JUNG,25
2024-11-02,7.0,high,FR,JUNG,25
2024-11-03,4.2727272727272725,high,FR,JUNG,25
2024-11-04,4.2727272727272725,high,FR,JUNG,25
2024-11-05,6.0,high,FR,JUNG,25
2024-11-19,-15.916666666666666,low,FR,JUNG,25
2024-11-20,-12.3,low,FR,JUNG,25
2024-11-23,-17.545454545454547,low,FR,JUNG,25
2024-11-24,-17.76,low,FR,JUNG,25
2024-11-25,-18.666666666666668,low,FR,JUNG,25
2024-12-14,-13.263157894736842,low,FR,JUNG,25
2024-12-15,-12.428571428571429,low,FR,JUNG,25
2024-12-19,-17.363636363636363,low,FR,JUNG,25
2024-12-20,-23.7,low,FR,JUNG,25
2025-01-10,-13.222222222222221,low,FR,JUNG,25
2025-01-11,-27.28125,low,FR,JUNG,25
2025-01-12,-31.35,low,FR,JUNG,25
2025-01-13,-26.5,low,FR,JUNG,25
2025-01-14,-26.47826086956522,low,FR,JUNG,25
2025-01-28,-25.3,low,FR,JUNG,25
2025-01-29,-27.416666666666668,low,FR,JUNG,25
2025-02-05,3.1666666666666665,high,FR,JUNG,25
2025-02-06,3.1666666666666665,high,FR,JUNG,25
2025-02-07,2.5,high,FR,JUNG,25
2025-02-11,-22.235294117647058,low,FR,JUNG,25
2025-02-12,-27.5,low,FR,JUNG,25
2025-02-13,-23.19047619047619,low,FR,JUNG,25
2025-02-14,-35.325,low,FR,JUNG,25
2025-02-19,3.0,high,FR,JUNG,25
2025-02-20,3.0,high,FR,JUNG,25
2025-02-23,-12.5,low,FR,JUNG,25
2025-03-13,-22.5,low,FR,JUNG,25
2025-04-29,-12.5,low,FR,JUNG,25
2025-04-30,-12.722222222222221,low,FR,JUNG,25
2025-05-01,-20.846153846153847,low,FR,JUNG,25
2025-05-03,5.333333333333333,high,FR,JUNG,25
2025-05-04,5.333333333333333,high,FR,JUNG,25
2025-05-05,5.333333333333333,high,FR,JUNG,25
2025-05-06,5.333333333333333,high,FR,JUNG,25
2025-05-07,5.333333333333333,high,FR,JUNG,25
2025-05-16,-22.61111111111111,low,FR,JUNG,25
2025-05-17,-27.863636363636363,low,FR,JUNG,25
2025-05-18,-24.0,low,FR,JUNG,25
2025-05-19,-28.944444444444443,low,FR,JUNG,25
2025-06-14,-15.0,low,FR,JUNG,25
2025-06-26,3.6666666666666665,high,FR,JUNG,25
2025-06-28,3.7,high,FR,JUNG,25
2025-07-10,-16.25,low,FR,JUNG,25
2025-07-11,-15.384615384615385,low,FR,JUNG,25
2025-07-12,-12.166666666666666,low,FR,JUNG,25
2025-07-27,3.6,high,FR,JUNG,25
2025-07-28,3.6,high,FR,JUNG,25
2025-07-29,3.6,high,FR,JUNG,25
2025-08-05,-15.294117647058824,low,FR,JUNG,25
2025-08-06,-20.47826086956522,low,FR,JUNG,25
2025-08-07,-22.214285714285715,low,FR,JUNG,25
2025-08-08,-17.5,low,FR,JUNG,25
2025-08-09,-26.774193548387096,low,FR,JUNG,25
2025-08-10,-13.75,low,FR,JUNG,25
2025-08-14,-24.05,low,FR,JUNG,25
2025-08-15,-14.333333333333334,low,FR,JUNG,25
2025-08-16,-30.9,low,FR,JUNG,25
2025-08-17,-33.76470588235294,low,FR,JUNG,25
2025-09-13,-14.391304347826088,low,FR,JUNG,25
2025-09-14,-14.0,low,FR,JUNG,25
2025-10-15,-15.727272727272727,low,FR,JUNG,25
2025-10-16,-21.047619047619047,low,FR,JUNG,25
2025-10-19,4.833333333333333,high,FR,JUNG,25
2025-10-20,4.833333333333333,high,FR,JUNG,25
2025-10-21,3.4285714285714284,high,FR,JUNG,25
2025-10-22,4.125,high,FR,JUNG,25
2025-10-24,4.125,high,FR,JUNG,25
2025-12-02,-13.041666666666666,low,FR,JUNG,25
2025-12-05,2.625,high,FR,JUNG,25
2025-12-09,2.7,high,FR,JUNG,25
2025-12-17,3.0,high,FR,JUNG,25
2019-03-25,-29.44736842105263,low,FR,MOSC,25
2019-04-08,-17.714285714285715,low,FR,MOSC,25
2019-04-09,-22.5,low,FR,MOSC,25
2019-04-10,-18.85185185185185,low,FR,MOSC,25
2019-05-26,-22.542857142857144,low,FR,MOSC,25
2019-07-07,-24.352941176470587,low,FR,MOSC,25
2019-09-21,-21.24137931034483,low,FR,MOSC,25
2019-10-01,-25.413793103448278,low,FR,MOSC,25
2019-11-07,-18.5,low,FR,MOSC,25
2019-11-08,-24.0,low,FR,MOSC,25
2019-11-09,-33.333333333333336,low,FR,MOSC,25
2019-11-10,-24.0,low,FR,MOSC,25
2019-11-11,-100.16814159292035,low,FR,MOSC,25
2019-11-12,-34.45454545454545,low,FR,MOSC,25
2019-11-13,-42.5,low,FR,MOSC,25
2019-11-14,-42.5,low,FR,MOSC,25
2019-11-15,-65.57692307692308,low,FR,MOSC,25
2019-11-16,-100.0,low,FR,MOSC,25
2019-11-17,-113.16153846153846,low,FR,MOSC,25
2019-11-18,-96.85981308411215,low,FR,MOSC,25
2019-11-19,-52.5,low,FR,MOSC,25
2019-11-21,-34.0,low,FR,MOSC,25
2019-11-22,-53.25,low,FR,MOSC,25
2019-11-23,-34.0,low,FR,MOSC,25
2019-11-24,-21.0,low,FR,MOSC,25
2019-11-25,-40.8,low,FR,MOSC,25
2019-11-26,-40.8,low,FR,MOSC,25
2019-11-27,-24.125,low,FR,MOSC,25
2019-11-28,-54.0,low,FR,MOSC,25
2019-11-29,-29.857142857142858,low,FR,MOSC,25
2019-11-30,-22.0,low,FR,MOSC,25
2019-12-02,-43.6,low,FR,MOSC,25
2019-12-03,-20.88888888888889,low,FR,MOSC,25
2019-12-04,-40.8,low,FR,MOSC,25
2019-12-05,-33.0,low,FR,MOSC,25
2019-12-06,-26.857142857142858,low,FR,MOSC,25
2019-12-07,-36.0,low,FR,MOSC,25
2019-12-08,-18.647058823529413,low,FR,MOSC,25
2019-12-12,-20.666666666666668,low,FR,MOSC,25
2019-12-13,-22.77777777777778,low,FR,MOSC,25
2019-12-14,-35.333333333333336,low,FR,MOSC,25
2019-12-15,-29.0,low,FR,MOSC,25
2019-12-16,-19.846153846153847,low,FR,MOSC,25
2019-12-17,-30.8,low,FR,MOSC,25
2019-12-18,-28.714285714285715,low,FR,MOSC,25
2019-12-19,-42.2,low,FR,MOSC,25
2019-12-20,-34.333333333333336,low,FR,MOSC,25
2019-12-23,-35.166666666666664,low,FR,MOSC,25
2019-12-24,-27.857142857142858,low,FR,MOSC,25
2019-12-25,-35.166666666666664,low,FR,MOSC,25
2019-12-26,-18.90909090909091,low,FR,MOSC,25
2019-12-27,-28.0,low,FR,MOSC,25
2019-12-30,-35.333333333333336,low,FR,MOSC,25
2019-12-31,-18.615384615384617,low,FR,MOSC,25
2020-01-01,-26.0,low,FR,MOSC,25
2020-01-02,-32.75,low,FR,MOSC,25
2020-01-03,-47.714285714285715,low,FR,MOSC,25
2020-01-04,-21.16,low,FR,MOSC,25
2020-01-10,-20.307692307692307,low,FR,MOSC,25
2020-01-13,-38.888888888888886,low,FR,MOSC,25
2020-01-14,-18.3125,low,FR,MOSC,25
2020-01-17,-35.55555555555556,low,FR,MOSC,25
2020-01-18,-23.583333333333332,low,FR,MOSC,25
2020-01-19,-29.9,low,FR,MOSC,25
2020-01-20,-29.9,low,FR,MOSC,25
2020-01-21,-19.6875,low,FR,MOSC,25
2020-01-22,-29.83783783783784,low,FR,MOSC,25
2020-02-03,-26.866666666666667,low,FR,MOSC,25
2020-02-04,-27.923076923076923,low,FR,MOSC,25
2020-02-10,-32.81818181818182,low,FR,MOSC,25
2020-02-11,-23.733333333333334,low,FR,MOSC,25
2020-02-18,-24.41176470588235,low,FR,MOSC,25
2020-02-23,-28.916666666666668,low,FR,MOSC,25
2020-02-24,-22.77777777777778,low,FR,MOSC,25
2020-02-27,-50.42857142857143,low,FR,MOSC,25
2020-02-28,-28.166666666666668,low,FR,MOSC,25
2020-03-13,-23.818181818181817,low,FR,MOSC,25
2020-03-14,-22.954545454545453,low,FR,MOSC,25
2020-03-26,-26.454545454545453,low,FR,MOSC,25
2020-03-27,-30.333333333333332,low,FR,MOSC,25
2020-03-28,-43.666666666666664,low,FR,MOSC,25
2020-03-29,-28.285714285714285,low,FR,MOSC,25
2020-03-30,-26.647058823529413,low,FR,MOSC,25
2020-04-02,-30.642857142857142,low,FR,MOSC,25
2020-04-09,-27.09090909090909,low,FR,MOSC,25
2020-04-10,-23.157894736842106,low,FR,MOSC,25
2020-04-11,-29.076923076923077,low,FR,MOSC,25
2020-04-13,-56.0,low,FR,MOSC,25
2020-04-14,-24.41176470588235,low,FR,MOSC,25
2020-04-15,-33.88636363636363,low,FR,MOSC,25
2020-04-16,-23.392857142857142,low,FR,MOSC,25
2020-04-17,-18.157894736842106,low,FR,MOSC,25
2020-04-19,5.25,high,FR,MOSC,25
2020-04-20,5.25,high,FR,MOSC,25
2020-04-21,5.333333333333333,high,FR,MOSC,25
2020-04-27,-34.166666666666664,low,FR,MOSC,25
2020-04-28,-33.372093023255815,low,FR,MOSC,25
2020-04-29,-18.90909090909091,low,FR,MOSC,25
2020-05-18,-18.75,low,FR,MOSC,25
2020-05-19,-34.72727272727273,low,FR,MOSC,25
2020-05-20,-23.105263157894736,low,FR,MOSC,25
2020-06-09,-23.642857142857142,low,FR,MOSC,25
2020-06-10,-29.25,low,FR,MOSC,25
2020-06-11,-21.0,low,FR,MOSC,25
2020-06-12,-30.642857142857142,low,FR,MOSC,25
2020-06-26,-39.75,low,FR,MOSC,25
2020-06-27,-35.2,low,FR,MOSC,25
2020-06-29,-21.925925925925927,low,FR,MOSC,25
2020-06-30,-19.5,low,FR,MOSC,25
2020-07-01,-23.181818181818183,low,FR,MOSC,25
2020-07-08,-23.1,low,FR,MOSC,25
2020-07-09,-42.666666666666664,low,FR,MOSC,25
2020-07-10,-25.875,low,FR,MOSC,25
2020-07-12,-36.5,low,FR,MOSC,25
2020-07-13,-23.95,low,FR,MOSC,25
2020-07-23,-26.071428571428573,low,FR,MOSC,25
2020-07-31,-35.13333333333333,low,FR,MOSC,25
2020-08-01,-24.0,low,FR,MOSC,25
2020-08-08,-52.375,low,FR,MOSC,25
2020-08-09,-20.615384615384617,low,FR,MOSC,25
2020-08-10,-35.733333333333334,low,FR,MOSC,25
2020-09-07,-25.166666666666668,low,FR,MOSC,25
2020-09-19,-30.142857142857142,low,FR,MOSC,25
2020-09-20,-26.916666666666668,low,FR,MOSC,25
2020-10-02,-23.928571428571427,low,FR,MOSC,25
2020-10-03,-29.166666666666668,low,FR,MOSC,25
2020-10-04,-31.375,low,FR,MOSC,25
2020-10-05,-34.48571428571429,low,FR,MOSC,25
2020-10-06,-22.08,low,FR,MOSC,25
2020-11-02,-19.5,low,FR,MOSC,25
2020-11-05,-33.36363636363637,low,FR,MOSC,25
2020-11-06,-25.681818181818183,low,FR,MOSC,25
2020-11-25,-23.583333333333332,low,FR,MOSC,25
2020-11-26,-26.0,low,FR,MOSC,25
2020-11-27,-31.5,low,FR,MOSC,25
2020-11-28,-23.88888888888889,low,FR,MOSC,25
2020-11-29,-33.38461538461539,low,FR,MOSC,25
2020-11-30,-43.6,low,FR,MOSC,25
2020-12-01,-30.742857142857144,low,FR,MOSC,25
2020-12-19,4.785714285714286,high,FR,MOSC,25
2020-12-21,5.071428571428571,high,FR,MOSC,25
2020-12-26,-31.642857142857142,low,FR,MOSC,25
2021-01-26,-24.894736842105264,low,FR,MOSC,25
2021-01-27,-30.88235294117647,low,FR,MOSC,25
2021-01-28,-20.5,low,FR,MOSC,25
2021-01-29,-33.05882352941177,low,FR,MOSC,25
2021-01-30,-41.92307692307692,low,FR,MOSC,25
2021-01-31,-23.17241379310345,low,FR,MOSC,25
2021-03-26,4.375,high,FR,MOSC,25
2021-03-27,4.375,high,FR,MOSC,25
2021-03-30,-22.789473684210527,low,FR,MOSC,25
2021-03-31,-31.272727272727273,low,FR,MOSC,25
2021-04-01,-31.533333333333335,low,FR,MOSC,25
2021-04-02,-32.291666666666664,low,FR,MOSC,25
2021-04-05,-37.63157894736842,low,FR,MOSC,25
2021-04-25,-37.02564102564103,low,FR,MOSC,25
2021-05-23,-30.466666666666665,low,FR,MOSC,25
2021-06-06,-18.28,low,FR,MOSC,25
2021-07-19,-24.0,low,FR,MOSC,25
2021-08-11,-18.8,low,FR,MOSC,25
2021-08-12,-18.8,low,FR,MOSC,25
2021-08-13,-17.785714285714285,low,FR,MOSC,25
2021-08-14,-19.392857142857142,low,FR,MOSC,25
2021-08-15,-30.6,low,FR,MOSC,25
2021-08-16,-24.8,low,FR,MOSC,25
2021-08-17,-23.954545454545453,low,FR,MOSC,25
2021-08-18,-26.303030303030305,low,FR,MOSC,25
2021-08-19,-29.43243243243243,low,FR,MOSC,25
2021-08-20,-62.458333333333336,low,FR,MOSC,25
2021-08-21,-41.0,low,FR,MOSC,25
2021-09-17,-20.59259259259259,low,FR,MOSC,25
2021-09-24,4.909090909090909,high,FR,MOSC,25
2021-09-26,5.333333333333333,high,FR,MOSC,25
2021-09-28,5.090909090909091,high,FR,MOSC,25
2021-09-29,4.8,high,FR,MOSC,25
2021-10-09,-17.785714285714285,low,FR,MOSC,25
2021-10-15,-18.11111111111111,low,FR,MOSC,25
2021-10-24,-17.5,low,FR,MOSC,25
2021-11-13,-24.25,low,FR,MOSC,25
2021-11-25,-29.8,low,FR,MOSC,25
2021-11-26,-34.464285714285715,low,FR,MOSC,25
2021-11-27,-29.333333333333332,low,FR,MOSC,25
2021-11-28,-21.5,low,FR,MOSC,25
2021-11-29,-35.5,low,FR,MOSC,25
2021-11-30,-76.64935064935065,low,FR,MOSC,25
2021-12-09,-22.5,low,FR,MOSC,25
2021-12-19,-22.63888888888889,low,FR,MOSC,25
2022-01-09,4.285714285714286,high,FR,MOSC,25
2022-01-10,4.285714285714286,high,FR,MOSC,25
2022-01-11,4.285714285714286,high,FR,MOSC,25
2022-01-12,4.285714285714286,high,FR,MOSC,25
2022-01-14,4.285714285714286,high,FR,MOSC,25
2022-02-26,5.222222222222222,high,FR,MOSC,25
2022-02-27,5.222222222222222,high,FR,MOSC,25
2022-03-01,5.0,high,FR,MOSC,25
2022-03-26,-27.96875,low,FR,MOSC,25
2022-04-20,-37.608695652173914,low,FR,MOSC,25
2022-06-10,-29.209302325581394,low,FR,MOSC,25
2022-07-08,-17.73913043478261,low,FR,MOSC,25
2022-08-07,4.3,high,FR,MOSC,25
2022-08-08,5.0,high,FR,MOSC,25
2022-08-09,5.0,high,FR,MOSC,25
2022-08-10,5.0,high,FR,MOSC,25
2022-08-12,5.0,high,FR,MOSC,25
2022-08-14,5.222222222222222,high,FR,MOSC,25
2022-08-16,-23.973684210526315,low,FR,MOSC,25
2022-09-13,-17.791666666666668,low,FR,MOSC,25
2022-10-07,-17.806451612903224,low,FR,MOSC,25
2022-10-08,-27.5,low,FR,MOSC,25
2022-10-09,-22.2,low,FR,MOSC,25
2022-10-12,-20.391304347826086,low,FR,MOSC,25
2022-10-13,-79.3103448275862,low,FR,MOSC,25
2022-10-14,-45.81481481481482,low,FR,MOSC,25
2022-10-22,-32.75,low,FR,MOSC,25
2022-10-26,-19.833333333333332,low,FR,MOSC,25
2022-10-31,-23.6,low,FR,MOSC,25
2022-11-01,-19.666666666666668,low,FR,MOSC,25
2022-11-03,-18.833333333333332,low,FR,MOSC,25
2022-11-05,-33.4,low,FR,MOSC,25
2022-11-06,-44.75471698113208,low,FR,MOSC,25
2022-11-07,-22.5,low,FR,MOSC,25
2022-11-08,-18.0,low,FR,MOSC,25
2022-11-18,-28.78125,low,FR,MOSC,25
2022-12-13,-22.47826086956522,low,FR,MOSC,25
2023-01-03,-19.105263157894736,low,FR,MOSC,25
2023-01-31,-21.41176470588235,low,FR,MOSC,25
2023-02-01,-46.03389830508475,low,FR,MOSC,25
2023-02-02,-21.12121212121212,low,FR,MOSC,25
2023-03-11,-17.0,low,FR,MOSC,25
2023-03-29,4.588235294117647,high,FR,MOSC,25
2023-04-08,-21.8,low,FR,MOSC,25
2023-04-09,-22.666666666666668,low,FR,MOSC,25
2023-04-10,-34.170731707317074,low,FR,MOSC,25
2023-05-26,-17.0,low,FR,MOSC,25
2023-05-27,-23.41176470588235,low,FR,MOSC,25
2023-05-28,-49.56896551724138,low,FR,MOSC,25
2023-05-29,-30.204545454545453,low,FR,MOSC,25
2023-05-30,-25.416666666666668,low,FR,MOSC,25
2023-06-01,-17.333333333333332,low,FR,MOSC,25
2023-06-08,-21.5,low,FR,MOSC,25
2023-06-15,-17.94736842105263,low,FR,MOSC,25
2023-06-20,-19.571428571428573,low,FR,MOSC,25
2023-06-23,4.333333333333333,high,FR,MOSC,25
2023-06-24,5.625,high,FR,MOSC,25
2023-06-30,4.4,high,FR,MOSC,25
2023-07-08,5.214285714285714,high,FR,MOSC,25
2023-07-09,7.0,high,FR,MOSC,25
2023-07-14,-23.594594594594593,low,FR,MOSC,25
2023-07-21,-17.055555555555557,low,FR,MOSC,25
2023-08-06,5.125,high,FR,MOSC,25
2023-08-07,5.777777777777778,high,FR,MOSC,25
2023-08-10,5.7,high,FR,MOSC,25
2023-08-11,5.125,high,FR,MOSC,25
2023-09-07,-18.5,low,FR,MOSC,25
2023-09-19,5.857142857142857,high,FR,MOSC,25
2023-09-20,5.857142857142857,high,FR,MOSC,25
2023-09-21,5.857142857142857,high,FR,MOSC,25
